project_code,project_name,sector,state,agency,approval_date,original_cost,revised_cost,anticipated_cost,expenditure,original_doc,revised_doc,anticipated_doc,physical_progress_pct,schedule_status,report_month
N24002140,SOMAYAJULAPALLI ? DHONE SECTION OF NH ? 340B FROM KM.0/0 TO 56/200 [DESIGN CH. KM 0/00 TO KM 53/33],ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,MoRTH,2023-04,629.73,,629.73,302.57,2025-12,,2025-12,62.0,ongoing_census,2025-03
N24002141,2 LANE WITH PAVED SHOULDER CONFIGURATION FROM SEETHARAMAPURAM TO DUTTALURU SECTION OF NH-167 BG FROM,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,MoRTH,2023-06,364.07,,364.07,227.21,2025-07,,2025-07,98.0,ongoing_census,2025-03
N24002142,2-LANE WITH PAVED SHOULDER CONFIGURATION OF LAMBASINGI TO PADERU SECTION (KM 205+000 TO KM 253+974),ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,MoRTH,2023-08,361.24,,361.24,57.28,2025-11,,2025-11,26.0,ongoing_census,2025-03
N24002143,BYPASS ROAD TO ADONI TOWN CONNECTING NH-167 (HAGARI - JADCHARLA ROAD) FROM KM.62/700 TO 71/400 IN KU,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,MoRTH,2023-08,361.24,,361.24,97.95,2026-02,,2026-02,52.0,ongoing_census,2025-03
N24002144,VODAREVU-CHILAKALURIPET SECTION (DESIGN CHAINAGE 0+00 TO 47+000) OF NH-167A (PACKAGE-I),ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,MoRTH,2023-08,1064.24,,1064.24,470.13,2026-02,,2026-02,60.0,ongoing_census,2025-03
N24002145,TADIPATRI BYPASS (KM 0+000 TO KM 6+285) OF 4-LANE ON NH-67 IN ANANTAPURAMU,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,MoRTH,,159.66,,159.66,60.76,2026-03,,2026-03,63.5,ongoing_census,2025-03
N24002146,KURNOOL/KADAPA BORDER- JAMMALAMADUGU SECTION OF NH- 167K I.E. DESIGN CH. KM 248+010 TO KM 269+900,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,MoRTH,2023-11,292.63,,292.63,35.36,2025-11,,2025-11,17.0,ongoing_census,2025-03
N24002147,DORNALA TO KUNTA JUNCTION FROM DESIGN CHAINAGE KM 244+000 TO 267+990 SECTION OF NH-765,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,PACKAGE-2,2022-12,244.83,,244.83,96.32,2024-01,,2026-03,70.0,ongoing_census,2025-03
N24002148,PADERU BYPASS (KM 0+000 TO KM 13+000) OF 2- LANE WITH PAVED SHOULDER ON NH-516E,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,MoRTH,,244.43,,244.43,22.77,2024-03,,2026-02,0.0,ongoing_census,2025-03
N24002149,DAVUALAPALLY TO MALLAPALEM SECTION {DESIGN CH. KM 133+922 TO KM 154+216 (EXISTING CH. KM 133+922 TO,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,MoRTH,2024-01,393.61,,393.61,96.06,2024-02,,2026-02,24.0,ongoing_census,2025-03
N24002215,DEVELOPMENT OF SIX LANE ACCESS CONTROLLED GREEN FIELD HIGHWAY FROM KAVULAKUNTLA (KM.196+000) TO NARA,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,NHAI,2023-02,1092.18,,1092.18,0.14,2027-02,,2027-02,0.0,ongoing_census,2025-03
N24002217,ACCESS CONTROLLED HIGHWAY OF 4 LANE WITH PAVED SHOULDERS FROM TN/AP BORDER (DESIGN CHAINAGE KM 61+51,ROAD TRANSPORT AND HIGHWAYS,Andhra Pradesh,NHAI,,1346.82,,1346.82,,2026-12,,2026-12,3.71,ongoing_census,2025-03
N30000002,POLAVARAM IRRIGATION PROJECT (PPA),WATER RESOURCES,Andhra Pradesh,,2009-02,10151.04,,55548.87,23775.68,,2024-03,2026-03,72.86,ongoing_census,2025-03
N04000092,CONSTRUCTION OF NEW GREEN FIELD AIRPORT AT HOLLONGI ITANAGAR ARUNACHAL PRADESH,CIVIL AVIATION,Arunachal Pradesh,AAI,2019-02,645.63,,712.15,688.31,2022-08,2025-05,2025-05,99.43,ongoing_census,2025-03
180100221,SUBANSIRI LOWER H.E.P (8X250 MW),POWER,Arunachal Pradesh,NHPC) (N.A.) (N.A.,2003-09,6285.33,,26075.54,23753.28,2010-09,,2026-05,96.1,ongoing_census,2025-03
N18000362,DIBANG MULTIPURPOSE PROJECT 2880 MW ARUNACHAL PRADESH,POWER,Arunachal Pradesh,NHPC,2023-02,31876.39,,31876.39,3182.93,2032-02,,2032-02,14.47,ongoing_census,2025-03
N24000683,TWO LANING OF JORAM KOLORIANG ROAD (NH 713) ON EPC BASIS FROM DESIGN KM. 138+000 TO KM. 154+036 [EX,ROAD TRANSPORT AND HIGHWAYS,Arunachal Pradesh,NHIDCL,2017-02,180.57,244.1,180.57,160.46,2023-11,2024-03,2025-03,96.62,ongoing_census,2025-03
N24000685,CONSTRUCTION OF TWO LANE WITH PAVED SHOULDERS OF JORAM KOLORIANG ROAD (NH 713) ON EPC BASIS FROM EXI,ROAD TRANSPORT AND HIGHWAYS,Arunachal Pradesh,NHIDCL,,167.28,,167.28,145.2,2022-04,2023-11,2023-11,100.0,ongoing_census,2025-03
N24000946,CONSTRUCTION OF 2-LANE ROAD WITH PAVED SHOULDERS FROM KM16.00 OF ROING-HUNLI SECTION TO KM 21.500 OF,ROAD TRANSPORT AND HIGHWAYS,Arunachal Pradesh,NHIDCL,2017-03,1718.59,1718.59,1718.59,728.21,2022-03,2025-06,2025-06,73.1,ongoing_census,2025-03
N24000948,CONSTRUCTION OF 2 LANING OF EXISTING HUNLI-ANINI ROAD ON EPC BASIS FROM DESIGN KM 53.500 TO KM 92.50,ROAD TRANSPORT AND HIGHWAYS,Arunachal Pradesh,NHIDCL,,568.92,568.92,568.92,508.65,2019-12,2024-08,2024-09,100.0,ongoing_census,2025-03
N24000979,TWO-LANING OF HAYULIANG? HAWAI BYPASS ROAD ON EPC BASIS FROM DESIGN KM. 51.825 TO KM. 63.131 EXISTI,ROAD TRANSPORT AND HIGHWAYS,Arunachal Pradesh,NHIDCL,,256.66,,256.66,,2023-05,2023-05,2025-03,63.59,ongoing_census,2025-03
N24001244,CONSTRUCTION OF 2-LANING WITH HARD SHOULDERS OF ARROWA- KHUPA-HAYULIANG SECTION OF NH- 113 FROM CH.68.,ROAD TRANSPORT AND HIGHWAYS,Arunachal Pradesh,NHIDCL,,301.06,,301.06,191.34,2022-04,2025-02,2025-02,76.98,ongoing_census,2025-03
N24001245,CONSTRUCTION OF 2-LANING WITH HARD SHOULDERS OF DEMWE- BRAHMAKUND SECTION OF NH-13 FROM CH.0.00 KM TO,ROAD TRANSPORT AND HIGHWAYS,Arunachal Pradesh,NHIDCL,,353.9,,353.9,41.82,2022-05,2022-10,2024-03,25.38,ongoing_census,2025-03
N24001291,CONSTRUCTION OF 2 LANE ROAD OF POTIN TO PANGIN SECTION OF NH 13 FROM KM 77.95 TO KM 117.56 (PACKAGE,ROAD TRANSPORT AND HIGHWAYS,Arunachal Pradesh,N.A.) (N.A.,,421.48,,421.48,365.83,2027-03,,2027-03,100.0,ongoing_census,2025-03
N24001292,CONSTRUCTION OF 2 LANE ROAD OF POTIN TO PANGIN SECTION OF NH 13 FROM KM 117.56 TO KM 163.59 (PACKAGE,ROAD TRANSPORT AND HIGHWAYS,Arunachal Pradesh,MoRTH,,543.05,,600.0,588.85,2027-03,,2027-03,100.0,ongoing_census,2025-03
N24001293,CONSTRUCTION OF 2 LANE ROAD OF POTIN TO PANGIN SECTION OF NH 13 FROM KM 206.66 TO KM 247.05 (PACKAGE,ROAD TRANSPORT AND HIGHWAYS,Arunachal Pradesh,MoRTH,,486.7,,486.7,480.44,2027-03,,2027-03,100.0,ongoing_census,2025-03
N24001297,CONSTRUCTION OF 2 LANE ROAD OF POTIN TO PANGIN SECTION OF NH 13 FROM KM 163.59 TO KM 206.66 (PACKAGE,ROAD TRANSPORT AND HIGHWAYS,Arunachal Pradesh,N.A.) (N.A.,,450.65,,450.65,389.68,2027-03,,2027-03,95.26,ongoing_census,2025-03
N24001372,BALANCE WORK 2-LANING OF LALPUL MANMAO CHANGLANG ROAD (NH- 215) ON EPC MODE IN THE STATE OF ARUNACH,ROAD TRANSPORT AND HIGHWAYS,Arunachal Pradesh,MoRTH,,588.09,,588.09,497.36,2024-03,2024-12,2024-12,100.0,ongoing_census,2025-03
N24001374,4-LANING OF ITANAGAR TO BANDARDEWA SECTION OF NH-415 FROM KM 51+700 TO KM 59+199 (PACKAGE-C) ON EPC,ROAD TRANSPORT AND HIGHWAYS,Arunachal Pradesh,MoRTH,2020-06,437.6,,437.6,366.59,2027-03,,2027-03,100.0,ongoing_census,2025-03
N24001375,4 LANING OF ITANAGAR TO BANDARDEWA SECTION OF NH-415 FROM KM 40+430 TO KM 51+735 (PACKAGE B) ON EPC,ROAD TRANSPORT AND HIGHWAYS,Arunachal Pradesh,MoRTH,2020-06,496.47,,496.47,179.53,2027-03,,2027-03,40.57,ongoing_census,2025-03
N24001390,JORAM ? KOLORIANG ROAD FROM EXISTING KM 50.050 TO KM 70.00 (PKG-3),ROAD TRANSPORT AND HIGHWAYS,Arunachal Pradesh,NHIDCL,2020-08,228.71,,228.71,98.86,2022-04,2024-08,2024-09,99.52,ongoing_census,2025-03
N24001391,JORAM ? KOLORIANG ROAD FROM EXISTING KM 70.00 TO KM 88.700 (PKG-4),ROAD TRANSPORT AND HIGHWAYS,Arunachal Pradesh,NHIDCL,2020-08,294.04,,294.04,147.13,2022-04,2024-02,2024-09,100.0,ongoing_census,2025-03
N24001393,JORAM ? KOLORIANG ROAD FROM EXISTING KM122.600 TO KM138.00 (PKG-7),ROAD TRANSPORT AND HIGHWAYS,Arunachal Pradesh,NHIDCL,2020-08,184.88,,184.88,99.32,2022-04,2024-02,2025-03,97.42,ongoing_census,2025-03
N24002222,HUNLI TO HAYULIANG PKG-1 (NHIDCL),ROAD TRANSPORT AND HIGHWAYS,Arunachal Pradesh,N.A.) (N.A.,2024-02,1262.43,,1262.43,,,,2028-02,0.03,ongoing_census,2025-03
N24002223,HUNLI TO ITHUN BRIDGE SECTION (NHIDCL),ROAD TRANSPORT AND HIGHWAYS,Arunachal Pradesh,N.A.) (N.A.,2024-02,275.5,,275.5,,,,2027-01,0.07,ongoing_census,2025-03
N24002224,PANGO TO JORGING ROAD PKG-1 (NHIDCL),ROAD TRANSPORT AND HIGHWAYS,Arunachal Pradesh,N.A.) (N.A.,2024-01,898.19,,898.19,,,,2027-07,0.0,ongoing_census,2025-03
N04000083,CONSTRUCTION OF NEW INTEGRATED TERMINAL BUILDING AT LGBI AIRPORT GUWAHATI,CIVIL AVIATION,Assam,N.A.,2016-12,1142.0,,2333.0,1750.24,2021-03,2025-08,2025-08,83.87,ongoing_census,2025-03
N06000290,TIKAK EXTENSION OCP - 0.2 MTY (CIL),COAL,Assam,N.A.) (N.A.,2022-07,159.77,,159.77,81.45,,,2030-11,0.0,ongoing_census,2025-03
N06000291,TIRAP OCP (CIL),COAL,Assam,N.A.) (N.A.,2022-11,289.46,,289.46,105.55,,,2027-11,0.0,ongoing_census,2025-03
N21000027,"ALL INDIA INSTITUTE OF MEDICAL SCIENCE AT GUWAHATI, ASSAM",HEALTH AND FAMILY WELFARE,Assam,HITES,2017-05,875.0,873.92,860.0,787.9,2021-05,2023-04,2024-11,99.35,ongoing_census,2025-03
N16000331,DEVELOPMENT OF SURFACE FACILITIES FOR PRODUCTION AND EVACUATION OF CRUDE OIL AND NATURAL GAS FROM NA,PETROLEUM,Assam,OIL,2018-01,543.91,726.93,726.93,491.56,2020-02,2024-12,2025-06,93.89,ongoing_census,2025-03
N16000379,NUMALIGARH REFINERY EXPANSION PROJECT 6 MMTPA REFINARY,PETROLEUM,Assam,NRL,2019-01,12366.0,,18968.0,15390.82,2024-10,,2025-12,71.88,ongoing_census,2025-03
N16000394,NUMALIGARH REFINERY EXPANSION PROJECT COIT AND PIPELINES,PETROLEUM,Assam,N.A.) (N.A.,2019-01,10228.0,,9058.0,9212.58,2024-10,,2025-09,83.81,ongoing_census,2025-03
N16000414,EXPANSION OF GUWAHATI REFINERY FROM 1 TO 1.2 MMTPA ALONG WITH INSTALLATION OF CATALYTIC REFORMING UN,PETROLEUM,Assam,IOCL,2021-05,412.0,509.84,509.84,379.6,2023-10,2025-02,2026-05,82.04,ongoing_census,2025-03
N16000441,"REVAMPING OF FACILITIES AT EXISTING GUWAHATI TERMINAL, ASSAM",PETROLEUM,Assam,IOCL,2022-03,277.0,,277.0,175.69,2026-07,2026-09,2026-09,65.11,ongoing_census,2025-03
N16000449,UPGRADATION OF FACILITIES OF NUMALIGARH-SILIGURI PRODUCT PIPELINE (NSPL) FOR TRANSPORTATION OF ADDIT,PETROLEUM,Assam,OIL,,860.0,,860.0,535.46,2024-12,2025-04,2025-04,95.0,ongoing_census,2025-03
N16000450,"PROJECT TO CONSTRUCT A FIELD GAS GATHERING STATION AT BAGHJAN AREA FOR COLLECTION,PROCESSING",PETROLEUM,Assam,OIL,2020-12,430.76,,430.76,307.7,2024-07,2024-03,2025-06,81.97,ongoing_census,2025-03
N16000457,CAPACITY EXPANSION OF DIGBOI REFINERY FROM 0.65 TO 1.0 MMTPA,PETROLEUM,Assam,IOCL,2022-06,768.0,,768.0,80.15,2025-10,,2026-03,29.0,ongoing_census,2025-03
N16000484,"CONSTRUCTION OF LPG FACILITIES AT KAMARDANGA, ASSAM",PETROLEUM,Assam,HPCL,2023-03,156.36,156.36,156.36,36.52,2027-07,2027-07,2027-07,26.5,ongoing_census,2025-03
N16000494,"SETTING UP OF NEW RAIL FED POL FACILITY AT KAMARDANGA, ASSAM",PETROLEUM,Assam,N.A.,,384.04,,384.04,81.21,2027-07,2027-07,2027-07,26.2,ongoing_census,2025-03
N16000510,POWER RECOVERY TURBINE IN PFCCU,PETROLEUM,Assam,NRL,2023-03,293.5,,293.5,97.22,2025-07,,2025-07,89.0,ongoing_census,2025-03
N16000511,DCU REVAMP PROJECT (NRL),PETROLEUM,Assam,N.A.) (N.A.,2021-08,370.0,,370.0,250.17,,,2025-10,55.2,ongoing_census,2025-03
N16000528,PIPELINE NETWORK PROJECT RUDRASAGAR,PETROLEUM,Assam,ONGC,2023-01,344.99,,344.99,169.86,2026-04,,2026-04,42.8,ongoing_census,2025-03
N16000532,BORHOLLA GGS LIFE EXTENSION PROJECT,PETROLEUM,Assam,ONGC,2023-09,198.7,,198.7,99.5,2026-05,,2026-05,14.98,ongoing_census,2025-03
N22000388,BONGAIGAON-GOALPARA-GUWAHATI (176 KM),RAILWAYS,Assam,NFR,2015-04,2232.32,,4983.94,3606.19,2022-03,,2027-03,92.3,ongoing_census,2025-03
N24000319,4 LANING OF JORHAT TO JHANJI SECTION FROM KM. 453.00 TO KM. 491.08 (DESIGN KM 403.200 TO KM 454.240),ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,2015-06,437.39,,437.39,541.08,2023-08,,2025-04,94.36,ongoing_census,2025-03
N24000320,FOUR LANING OF JHANJHI JN TO DEMOW SECTION FROM KM. 491.050 TO KM. 535.250(DESIGN KM 490.800 TO KM 5,ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,2015-06,463.49,,463.49,478.05,2024-03,,2025-10,73.48,ongoing_census,2025-03
N24000431,4 LANING FROM JAMUGURI TO BISWANATH CHARIALI FROM KM 182 TO KM 208 OF NH-52,ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,1991-01,520.01,,520.01,305.03,2019-06,2019-06,2025-06,96.71,ongoing_census,2025-03
N24000438,4 LANING FROM RANGAGARA TO KALIABHOR TINALI FROM KM 297.00 TO KM 315.315 OF NH-37 ON EPC BASIS.,ROAD TRANSPORT AND HIGHWAYS,Assam,N.A.,2015-12,289.99,,289.99,233.23,2018-12,2021-07,2025-06,87.62,ongoing_census,2025-03
N24000582,4 LANING OF NH-37 SECTION BETWEEN DEMOW TO END OF MORAN BYPASS (FROM KM. 534.800 TO KM. 561.700) O,ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,2016-01,294.17,,294.17,380.19,2016-01,,2025-04,96.25,ongoing_census,2025-03
N24000583,4 LANING OF NH 37 SECTION BETWEEN END OF MORAN BYPASS TO BOGIBEEL JUNCTION NEAR LAPETKETA (KM. 561,ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,2016-01,252.0,,330.3,215.64,2021-12,,2025-04,85.81,ongoing_census,2025-03
N24001246,4-LANING OF HAPACHARA - TULUNGIA SECTION,ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,2020-03,220.2,,220.2,217.06,2022-12,,2024-06,97.76,ongoing_census,2025-03
N24001248,WIDENING/IMPROVEMENT TO 4-LANE WITH PAVED SHOULDER FROM CH.75.330KM TO CH.88.00KM (DESIGN CH.71.800,ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,2020-08,208.84,,208.84,193.59,2022-04,,2024-07,100.0,ongoing_census,2025-03
N24001269,2-LANING OF CHURACHANDPUR TUIVAI SECTION OF NH-102B (PKG- IB),ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,2020-03,216.49,241.52,216.49,111.59,2022-03,2025-01,2025-06,82.79,ongoing_census,2025-03
N24001326,4-L DHUBRI PHULBARI BRIDGE WITH APPROACH ROAD,ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,,4997.04,,4997.04,2382.39,2028-09,,2028-09,59.88,ongoing_census,2025-03
N24001331,2-LANING FROM YAINGANGPOKPI TO FINCH CORNER (PKG-I),ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,,261.13,,261.13,68.75,2022-06,2025-05,2025-05,57.42,ongoing_census,2025-03
N24001332,2-LANING FROM YAINGANGPOKPI TO FINCH CORNER (PKG-II),ROAD TRANSPORT AND HIGHWAYS,Assam,N.A.,,217.5,,217.5,88.99,2022-06,2025-04,2025-04,68.03,ongoing_census,2025-03
N24001366,DABOKA KATHKATI PACKAGE-5 (NHIDCL),ROAD TRANSPORT AND HIGHWAYS,Assam,N.A.) (N.A.,2021-03,288.85,,288.85,247.76,,,2024-11,100.0,ongoing_census,2025-03
N24001368,TULUNGIA-JOGIGHOPA-PAIKAN ROAD PKG-7,ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,,286.72,,286.72,137.01,2024-01,,2025-10,71.71,ongoing_census,2025-03
N24001408,CONSTRUCTION OF 2-LANE MAJOR BRIDGE INCLUDING APPROACHESOVER BRAHMAPUTRA BETWEEN MAJULI ON NORTH BAN,ROAD TRANSPORT AND HIGHWAYS,Assam,MoRTH,2021-02,925.47,1019.17,925.47,192.5,2025-07,,2025-07,30.65,ongoing_census,2025-03
N24001432,"6L FLYOVER AT BORAGAON, GORCHUK, LOKHRA AND BASISTHA JUNCTION ON GUWAHATI BYPASS SECTION FROM KM 146",ROAD TRANSPORT AND HIGHWAYS,Assam,NHAI,2021-12,300.0,,300.0,439.65,2024-08,2024-03,2024-08,100.0,ongoing_census,2025-03
N24001434,JOGIGHOPA BRIDGE (NHIDCL),ROAD TRANSPORT AND HIGHWAYS,Assam,N.A.) (N.A.,2021-08,746.76,,746.76,328.49,,,2026-12,65.29,ongoing_census,2025-03
N24001450,DABOKA KATHKATI PACKAGE-6 (NHIDCL),ROAD TRANSPORT AND HIGHWAYS,Assam,N.A.) (N.A.,2021-09,625.64,,625.64,550.6,,,2025-05,100.0,ongoing_census,2025-03
N24001451,DIBRUGARH-LAHOAL-CHABUA BYPASS PACKAGE-1,ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,2022-03,215.27,,215.27,151.29,2024-07,,2024-10,100.0,ongoing_census,2025-03
N24001537,DABOKA KATHKATI PACKAGE-7 (NHIDCL),ROAD TRANSPORT AND HIGHWAYS,Assam,N.A.) (N.A.,2021-11,204.1,,204.1,142.31,,,2025-05,93.26,ongoing_census,2025-03
N24001544,FOUR LANING OF SRIRAMPUR- DHUBRI PKG-2,ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,2022-03,909.02,,909.02,509.89,2025-01,,2025-06,94.64,ongoing_census,2025-03
N24001545,"6L STANDALONE FLYOVERS AT RAHA, DEMOW, BORGHAT, KATHIATALI JUNCTIONS AND ROB AT JAGIROAD ON STRETCHE",ROAD TRANSPORT AND HIGHWAYS,Assam,N.A.,2022-08,175.0,,175.0,200.8,2022-12,2024-09,2024-06,100.0,ongoing_census,2025-03
N24001547,BALANCE WORK OF 4L OF NARIMBANGLO?JATINGA JUNCTION- HARANGAJO ROAD SECTION FROM KM 0.000 TO KM 49.23,ROAD TRANSPORT AND HIGHWAYS,Assam,NHAI,2022-03,1909.98,,1909.98,567.75,2026-01,,2026-01,72.3,ongoing_census,2025-03
N24001548,"6L STANDALONE FLYOVERS AT BONGAIGAON, CHAPAGURI, PATHSALA, SIMLAGURI CHOWK AND BAIHATA BYPASS JUNCTI",ROAD TRANSPORT AND HIGHWAYS,Assam,NHAI,2022-03,457.72,,457.72,365.99,2024-06,,2025-03,100.0,ongoing_census,2025-03
N24001831,SRIRAMPUR - DHUBRI PKG-1 (NHIDCL),ROAD TRANSPORT AND HIGHWAYS,Assam,N.A.) (N.A.,2022-03,613.89,,613.89,110.74,,,2026-11,35.13,ongoing_census,2025-03
N24001832,DIBRUGARH-LAHOAL-CHABUA BYPASS PACKAGE-3,ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,2023-01,458.59,,458.59,196.33,2025-05,,2025-05,59.99,ongoing_census,2025-03
N24001840,CONSTRUCTION OF MANGALDOI BYPASS (NH-15) STARTING AT CH 26+400 AND TERMINATING AT CH 41+505 UNDER RA,ROAD TRANSPORT AND HIGHWAYS,Assam,MoRTH,2022-03,535.03,,535.03,73.25,2025-04,,2025-04,31.23,ongoing_census,2025-03
N24001969,WIDENING AND UPGRADATION TO TWO LANES WITH PAVED SHOULDERS ROAD FROM TAMENGLONG TO MAHUR (NH-137) I,ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,,904.04,,904.04,391.08,2025-08,,2025-08,60.55,ongoing_census,2025-03
N24001970,WIDENING AND UPGRADATION TO TWO LANES WITH PAVED SHOULDERS ROAD FROM TAMENGLONG TO MAHUR (NH-137) IN,ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,,860.37,,860.37,365.45,2025-08,,2025-08,59.3,ongoing_census,2025-03
N24001971,WIDENING AND UPGRADATION TO TWO LANES WITH PAVED SHOULDERS ROAD FROM TAMENGLONG TO MAHUR (NH-137) IN,ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,,890.33,,890.33,417.14,2025-08,,2025-08,56.45,ongoing_census,2025-03
N24001972,WIDENING/IMPROVEMENT TO 4-LANE WITH PAVED SHOULDER FROM KM 0+800 (KANDULIJAN GAON) TO KM 27+701 (SI,ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,2023-03,609.16,,609.16,293.04,2026-04,,2026-04,89.98,ongoing_census,2025-03
N24001973,WIDENING/IMPROVEMENT TO 4-LANE WITH PAVED SHOULDER FROM KM 27+701 (SIMEN CHAPORI) TO KM 55+000 (NAG,ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,2023-03,562.05,,562.05,275.46,2026-02,,2026-02,90.4,ongoing_census,2025-03
N24002021,BILASIPURA-GUWAHATI ROAD PKG-8 (NHIDCL),ROAD TRANSPORT AND HIGHWAYS,Assam,N.A.) (N.A.,,1457.59,,1457.59,517.67,,,2026-12,41.82,ongoing_census,2025-03
N24002022,BILASIPURA-GUWAHATI ROAD PKG-9 (NHIDCL),ROAD TRANSPORT AND HIGHWAYS,Assam,N.A.) (N.A.,,1000.27,,1000.27,303.94,,,2026-06,22.75,ongoing_census,2025-03
N24002023,BILASIPURA-GUWAHATI ROAD PKG-10 (NHIDCL),ROAD TRANSPORT AND HIGHWAYS,Assam,N.A.) (N.A.,,1264.9,,1264.9,395.28,,,2026-06,22.3,ongoing_census,2025-03
N24002024,DABOKA BYPASS OF DABOKA - PAROKHAOWA PKG -1,ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,,516.88,,516.88,234.6,2025-11,,2025-11,69.48,ongoing_census,2025-03
N24002025,2 LANE WITH PAVED SHOULDER FROM KM 16+900 (BOGAPANI) TO KM 27+150 (GOLAI GAON) ON EXISTING DIBRUGARH,ROAD TRANSPORT AND HIGHWAYS,Assam,N.A.) (N.A.,2023-01,356.65,,356.65,125.69,2025-12,,2026-12,12.64,ongoing_census,2025-03
N24002026,2 LANE WITH PAVED SHOULDER FROM KM 27+150 (GOLAI GAON) TO KM 47+682 (LEDO) ON EXISTING DIBRUGARH TO,ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,2023-03,643.42,,643.42,69.47,2025-12,,2026-12,8.89,ongoing_census,2025-03
N24002030,DEVELOPMENT OF EXTERNAL TRUNK CONNECTIVITY AND INTERNAL INFRASTRUCTURE WORKS AT MULTI MODEL LOGISTIC,ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,,592.06,,592.06,308.87,2022-03,,2024-09,100.0,ongoing_census,2025-03
N24002127,SILCHAR VAIRENGTE SAIRANG ROAD PKG-1,ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,,1256.9,,1256.9,499.58,2026-07,,2026-07,32.68,ongoing_census,2025-03
N24002128,SILCHAR VAIRENGTE SAIRANG ROAD PKG-2,ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,,1716.21,,1716.21,983.58,2026-08,,2026-08,61.75,ongoing_census,2025-03
N24002129,FOUR LANNING OF BADARPUR BYPASS FROM DESIGN CHAINAGE KM 27+300 AT CROSSING WITH NH-6,ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,2023-02,574.26,,574.26,280.91,2026-08,,2026-08,49.51,ongoing_census,2025-03
N24002130,TAMENGLONG- MAHUR ROAD PKG-7 (NHIDCL),ROAD TRANSPORT AND HIGHWAYS,Assam,N.A.) (N.A.,,846.82,,846.82,377.55,,,2026-03,60.42,ongoing_census,2025-03
N24002154,CONSTRUCTION OF 4-LANE PANCHGRAM BYPASS FROM DESIGN CHAINAGE KM 15+500 ON NH-37 (OLD NH-53) AT KALIN,ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,2023-03,728.97,,728.97,279.86,2027-02,,2027-02,39.87,ongoing_census,2025-03
N24002155,WIDENING/IMPROVEMENT TO 4-LANE WITH PAVED SHOULDER FROM KM 55+000 (NAGABANG GAMSUK) TO KM 82+514 (OY,ROAD TRANSPORT AND HIGHWAYS,Assam,NHIDCL,2023-03,665.47,,665.47,149.79,2027-03,,2027-03,26.7,ongoing_census,2025-03
N24002225,BILASIPURA- GUWAHATI ROAD PKG-1 (NHIDCL),ROAD TRANSPORT AND HIGHWAYS,Assam,N.A.) (N.A.,,1081.15,,1081.15,,,,2027-08,0.0,ongoing_census,2025-03
N24002226,SILCHAR-JIRIBAM PKG-1,ROAD TRANSPORT AND HIGHWAYS,Assam,N.A.) (N.A.,2024-01,957.95,,957.95,,,,2028-01,0.0,ongoing_census,2025-03
N04000082,"CONSTRUCTION OF NEW DORNESTIC TERMINAL BUILDING AND OTHER STRUCTURES, PHASE I AND II",CIVIL AVIATION,Bihar,AAI,2018-05,1216.9,,1216.9,962.08,2022-10,2025-06,2025-06,87.64,ongoing_census,2025-03
